nro,kid,Nimi,vuosi,vero_pro,evlut_pro,orto_pro
3774,186,Järvenpää,2011,"19,00","1,25","1,60"
3775,202,Kaarina,2011,"18,50","1,00","1,75"
3776,204,Kaavi,2011,"20,00","1,50","2,00"
3777,205,Kajaani,2011,"20,00","1,50","1,50"
3778,208,Kalajoki,2011,"19,00","1,60","2,00"
3779,211,Kangasala,2011,"20,00","1,35","2,00"
3780,213,Kangasniemi,2011,"19,50","1,55","2,00"
3781,214,Kankaanpää,2011,"20,00","1,50","2,00"
3782,216,Kannonkoski,2011,"19,50","1,50","1,95"
3783,217,Kannus,2011,"19,50","1,55","2,00"
3784,218,Karijoki,2011,"20,00","2,00","2,00"
3785,224,Karkkila,2011,"19,75","1,95","1,60"
3786,226,Karstula,2011,"18,50","1,75","1,95"
3787,230,Karvia,2011,"19,00","1,75","2,00"
3788,231,Kaskinen,2011,"20,00","1,85","2,00"
3789,232,Kauhajoki,2011,"21,00","1,75","2,00"
3790,233,Kauhava,2011,"19,75","1,75","2,00"
3791,235,Kauniainen,2011,"16,50","1,00","1,60"
3792,236,Kaustinen,2011,"20,50","1,50","2,00"
3793,239,Keitele,2011,"18,50","1,75","2,00"
3794,240,Kemi,2011,"20,75","1,25","2,00"
3795,320,Kemijärvi,2011,"20,00","1,65","2,00"
3796,241,Keminmaa,2011,"20,50","1,25","2,00"
3797,322,Kemiönsaari,2011,"19,75","1,75","1,75"
3798,244,Kempele,2011,"19,50","1,45","2,00"
3799,245,Kerava,2011,"18,75","1,25","1,60"
3800,249,Keuruu,2011,"19,75","1,40","1,95"
3801,250,Kihniö,2011,"19,75","1,85","2,00"
3802,256,Kinnula,2011,"19,50","1,60","1,95"
3803,257,Kirkkonummi,2011,"19,00","1,25","1,60"
3804,260,Kitee,2011,"21,25","1,50","1,65"
3805,261,Kittilä,2011,"19,00","1,50","2,00"
3806,263,Kiuruvesi,2011,"19,75","1,50","1,95"
3807,265,Kivijärvi,2011,"19,50","1,50","1,95"
3808,271,Kokemäki,2011,"19,75","1,75","1,75"
3809,272,Kokkola,2011,"19,75","1,50","2,00"
3810,273,Kolari,2011,"20,00","1,50","2,00"
3811,275,Konnevesi,2011,"19,50","2,00","2,00"
3812,276,Kontiolahti,2011,"19,25","1,50","1,65"
3813,280,Korsnäs,2011,"19,75","1,85","2,00"
3814,284,Koski Tl,2011,"19,00","1,70","1,75"
3815,285,Kotka,2011,"19,50","1,50","1,75"
3816,286,Kouvola,2011,"20,00","1,50","1,75"
3817,287,Kristiinankaupunki,2011,"20,00","2,00","2,00"
3818,288,Kruunupyy,2011,"19,50","2,00","2,00"
3819,290,Kuhmo,2011,"20,25","1,75","1,50"
3820,291,Kuhmoinen,2011,"19,75","1,50","2,00"
3821,295,Kumlinge,2011,"18,50","2,00","1,75"
3822,297,Kuopio,2011,"19,50","1,50","2,00"
3823,300,Kuortane,2011,"19,50","1,75","2,00"
3824,301,Kurikka,2011,"18,00","1,75","2,00"
3825,304,Kustavi,2011,"19,25","1,85","1,75"
3826,305,Kuusamo,2011,"19,50","1,50","2,00"
3827,312,Kyyjärvi,2011,"19,00","1,75","1,95"
3828,316,Kärkölä,2011,"20,25","1,80","1,85"
3829,317,Kärsämäki,2011,"20,75","1,75","1,95"
3830,318,Kökar,2011,"18,50","2,00","1,75"
3831,398,Lahti,2011,"20,00","1,50","1,75"
3832,399,Laihia,2011,"19,50","1,50","1,85"
3833,400,Laitila,2011,"19,75","1,60","1,75"
3834,407,Lapinjärvi,2011,"19,00","1,85","1,75"
3835,402,Lapinlahti,2011,"18,50","1,50","1,95"
3836,403,Lappajärvi,2011,"20,00","1,75","2,00"
3837,405,Lappeenranta,2011,"19,50","1,35","1,85"
3838,408,Lapua,2011,"19,50","1,75","2,00"
3839,410,Laukaa,2011,"20,00","1,65","1,95"
3840,416,Lemi,2011,"19,50","1,75","1,85"
3841,417,Lemland,2011,"16,50","1,70","1,75"
3842,418,Lempäälä,2011,"20,00","1,45","2,00"
3843,420,Leppävirta,2011,"19,00","1,50","1,95"
3844,421,Lestijärvi,2011,"20,00","1,75","2,00"
3845,422,Lieksa,2011,"19,50","1,50","1,90"
3846,423,Lieto,2011,"18,50","1,20","1,75"
3847,425,Liminka,2011,"19,50","1,75","2,00"
3848,426,Liperi,2011,"20,00","1,60","1,75"
3849,444,Lohja,2011,"19,50","1,20","1,60"
3850,430,Loimaa,2011,"20,50","1,40","1,75"
3851,433,Loppi,2011,"20,00","1,55","1,75"
3852,434,Loviisa,2011,"19,75","1,60","1,75"
3853,435,Luhanka,2011,"19,00","1,75","2,00"
3854,436,Lumijoki,2011,"20,50","1,75","2,00"
3855,438,Lumparland,2011,"18,50","1,70","1,75"
3856,440,Luoto,2011,"18,50","1,90","2,00"
3857,441,Luumäki,2011,"18,00","1,50","1,75"
3858,475,Maalahti,2011,,,
3859,478,Maarianhamina,2011,"16,50","1,45","1,75"
3860,480,Marttila,2011,"19,25","1,75","1,75"
3861,481,Masku,2011,"17,50","1,50","1,75"
3862,483,Merijärvi,2011,"20,00","1,75","2,00"
3863,484,Merikarvia,2011,"19,50","1,75","2,00"
3864,489,Miehikkälä,2011,"19,50","1,50","1,75"
3865,491,Mikkeli,2011,"19,50","1,40","2,00"
3866,494,Muhos,2011,"20,00","1,50","2,00"
3867,495,Multia,2011,"19,75","1,75","1,95"
3868,498,Muonio,2011,"20,50","1,65","2,00"
3869,499,Mustasaari,2011,"19,75","1,85","2,00"
3870,500,Muurame,2011,"19,50","1,50","1,95"
3871,503,Mynämäki,2011,"19,00","1,75","1,75"
3872,504,Myrskylä,2011,"20,00","1,70","1,75"
3873,505,Mäntsälä,2011,"19,75","1,25","1,85"
3874,508,Mänttä-Vilppula,2011,"20,50","1,50","2,00"
3875,507,Mäntyharju,2011,"19,00","1,50","2,00"
3876,529,Naantali,2011,"17,25","1,25","1,75"
3877,531,Nakkila,2011,"19,75","1,60","2,00"
3878,535,Nivala,2011,"20,50","1,75","1,95"
3879,536,Nokia,2011,"19,75","1,50","2,00"
3880,538,Nousiainen,2011,"19,50","1,55","1,75"
3881,541,Nurmes,2011,"20,00","1,65","1,85"
3882,543,Nurmijärvi,2011,"19,00","1,50","1,60"
3883,545,Närpiö,2011,"20,00","1,50","2,00"
3884,560,Orimattila,2011,"19,75","1,70","1,85"
3885,561,Oripää,2011,"19,00","1,75","1,75"
3886,562,Orivesi,2011,"20,00","1,65","2,00"
3887,563,Oulainen,2011,"21,00","1,75","2,00"
3888,564,Oulu,2011,"19,00","1,25","2,00"
3889,309,Outokumpu,2011,"20,50","1,50","1,75"
3890,576,Padasjoki,2011,"19,75","1,80","1,85"
3891,577,Paimio,2011,"19,50","1,30","1,75"
3892,578,Paltamo,2011,"20,50","1,75","1,50"
3894,580,Parikkala,2011,"18,50","1,75","1,85"
3895,581,Parkano,2011,"20,50","1,60","2,00"
3896,599,Pedersören kunta,2011,"19,50","1,80","2,00"
3897,583,Pelkosenniemi,2011,"20,50","1,60","2,00"
3898,854,Pello,2011,"20,25","1,60","2,00"
3899,584,Perho,2011,"20,00","1,75","2,00"
3900,588,Pertunmaa,2011,"20,00","1,75","2,00"
3901,592,Petäjävesi,2011,"20,00","1,90","1,95"
3902,593,Pieksämäki,2011,"19,75","1,50","2,00"
3903,595,Pielavesi,2011,"19,75","1,50","2,00"
3904,598,Pietarsaari,2011,"20,25","1,80","2,00"
3905,601,Pihtipudas,2011,"19,50","1,65","1,95"
3906,604,Pirkkala,2011,"20,00","1,40","2,00"
3907,607,Polvijärvi,2011,"19,00","1,65","1,75"
3908,608,Pomarkku,2011,"19,75","1,90","2,00"
3909,609,Pori,2011,"18,75","1,40","2,00"
3910,611,Pornainen,2011,"19,50","1,75","1,60"
3911,638,Porvoo,2011,"19,25","1,45","1,60"
3912,614,Posio,2011,"20,50","1,65","2,00"
3913,615,Pudasjärvi,2011,"20,50","1,50","2,00"
3914,616,Pukkila,2011,"19,50","1,70","1,60"
3915,619,Punkalaidun,2011,"19,50","1,50","1,75"
3916,620,Puolanka,2011,"20,00","1,65","1,50"
3917,623,Puumala,2011,"21,00","1,75","1,95"
3918,624,Pyhtää,2011,"19,75","1,60","1,75"
3919,625,Pyhäjoki,2011,"19,75","1,75","2,00"
3920,626,Pyhäjärvi,2011,"19,75","1,75","1,95"
3921,630,Pyhäntä,2011,"19,75","1,75","1,95"
3922,631,Pyhäranta,2011,"19,50","1,75","1,75"
3923,635,Pälkäne,2011,"20,00","1,70","2,00"
3924,636,Pöytyä,2011,"19,50","1,75","1,75"
3925,678,Raahe,2011,"20,00","1,50","2,00"
3926,710,Raasepori,2011,"21,00","1,45","1,60"
3927,680,Raisio,2011,"17,50","1,15","1,75"
3928,681,Rantasalmi,2011,"19,50","1,75","1,95"
3929,683,Ranua,2011,"19,25","1,50","2,00"
3930,684,Rauma,2011,"18,00","1,25","1,75"
3931,686,Rautalampi,2011,"20,50","1,75","2,00"
3932,687,Rautavaara,2011,"20,00","1,75","1,85"
3933,689,Rautjärvi,2011,"19,00","1,75","1,85"
3934,691,Reisjärvi,2011,"21,00","1,75","1,95"
3935,694,Riihimäki,2011,"19,75","1,15","1,85"
3936,697,Ristijärvi,2011,"19,75","2,00","1,50"
3937,698,Rovaniemi,2011,"20,00","1,25","2,00"
3938,700,Ruokolahti,2011,"18,50","1,50","1,85"
3939,702,Ruovesi,2011,"20,50","1,80","2,00"
3940,704,Rusko,2011,"18,25","1,45","1,75"
3941,707,Rääkkylä,2011,"21,00","1,75","1,65"
3942,729,Saarijärvi,2011,"20,00","1,50","1,95"
3943,732,Salla,2011,"19,50","1,65","2,00"
3944,734,Salo,2011,"18,75","1,20","1,75"
3945,736,Saltvik,2011,"16,25","1,75","1,75"
3946,790,Sastamala,2011,"20,00","1,65","2,00"
3947,738,Sauvo,2011,"19,50","1,70","1,75"
3948,739,Savitaipale,2011,"20,00","1,75","1,85"
3949,740,Savonlinna,2011,"20,50","1,50","1,95"
3950,742,Savukoski,2011,"20,25","1,60","2,00"
3951,743,Seinäjoki,2011,"19,25","1,65","2,00"
3952,746,Sievi,2011,"21,00","1,60","1,95"
3953,747,Siikainen,2011,"20,00","1,75","2,00"
3954,748,Siikajoki,2011,"20,00","1,85","2,00"
3955,791,Siikalatva,2011,"21,00","1,75","2,00"
3956,749,Siilinjärvi,2011,"19,50","1,25","2,00"
3957,751,Simo,2011,"20,75","1,50","2,00"
3958,753,Sipoo,2011,"19,25","1,35","1,60"
3959,755,Siuntio,2011,"21,00","1,50","1,60"
3960,758,Sodankylä,2011,"19,50","1,40","2,00"
3961,759,Soini,2011,"20,75","1,75","2,00"
3962,761,Somero,2011,"18,50","1,65","1,75"
3963,762,Sonkajärvi,2011,"19,75","1,50","1,95"
3964,765,Sotkamo,2011,"19,75","1,65","1,50"
3965,766,Sottunga,2011,"18,00","2,00","1,75"
3966,768,Sulkava,2011,"20,50","1,75","1,95"
3967,771,Sund,2011,"18,50","2,00","1,75"
3968,777,Suomussalmi,2011,"19,50","1,75","2,00"
3969,778,Suonenjoki,2011,"19,50","1,50","1,50"
3970,781,Sysmä,2011,"19,50","1,50","2,00"
3971,783,Säkylä,2011,"19,00","1,75","2,00"
3972,831,Taipalsaari,2011,"20,00","1,50","1,75"
3973,832,Taivalkoski,2011,"19,75","1,65","2,00"
3974,833,Taivassalo,2011,"20,00","1,75","1,75"
3975,834,Tammela,2011,"18,50","1,60","1,75"
3976,837,Tampere,2011,"19,00","1,25","2,00"
3977,844,Tervo,2011,"21,00","1,75","1,75"
3978,845,Tervola,2011,"19,50","1,75","2,00"
3979,846,Teuva,2011,"20,50","1,50","2,00"
3980,848,Tohmajärvi,2011,"21,50","1,70","1,65"
3981,849,Toholampi,2011,"20,00","1,75","2,00"
3982,850,Toivakka,2011,"20,50","1,85","1,95"
3983,851,Tornio,2011,"20,00","1,50","2,00"
3984,853,Turku,2011,"18,75","1,00","1,75"
3985,857,Tuusniemi,2011,"19,75","1,50","2,00"
3986,858,Tuusula,2011,"18,25","1,35","1,60"
3987,859,Tyrnävä,2011,"20,50","1,75","2,00"
3988,886,Ulvila,2011,"19,50","1,50","2,00"
3989,887,Urjala,2011,"21,00","1,75","1,75"
3990,889,Utajärvi,2011,"19,50","1,95","2,00"
3991,890,Utsjoki,2011,"20,75","1,65","2,00"
3992,892,Uurainen,2011,"19,50","1,85","1,95"
3993,893,Uusikaarlepyy,2011,"19,75","1,90","2,00"
3994,895,Uusikaupunki,2011,"20,25","1,50","1,75"
3995,785,Vaala,2011,"21,00","1,70","1,50"
3996,905,Vaasa,2011,"19,50","1,25","2,00"
3997,908,Valkeakoski,2011,"18,75","1,50","2,00"
3998,092,Vantaa,2011,"19,00","1,00","1,60"
3999,915,Varkaus,2011,"20,00","1,35","1,95"
4000,918,Vehmaa,2011,"20,50","1,65","1,75"
4001,921,Vesanto,2011,"20,00","1,75","2,00"
4002,922,Vesilahti,2011,"20,50","1,75","2,00"
4003,924,Veteli,2011,"20,75","1,75","2,00"
4004,925,Vieremä,2011,"19,75","1,65","1,95"
4005,927,Vihti,2011,"19,50","1,25","1,60"
4006,931,Viitasaari,2011,"19,50","1,40","1,95"
4007,934,Vimpeli,2011,"19,75","1,75","2,00"
4008,935,Virolahti,2011,"20,00","1,50","1,75"
4009,936,Virrat,2011,"19,75","1,70","2,00"
4010,941,Vårdö,2011,"17,50","2,00","1,75"
4011,946,Vöyri,2011,"19,00","1,85","2,00"
4012,976,Ylitornio,2011,"19,25","1,50","2,00"
4013,977,Ylivieska,2011,"21,00","1,75","1,95"
4014,980,Ylöjärvi,2011,"19,75","1,70","2,00"
4015,981,Ypäjä,2011,"19,50","1,70","1,75"
4016,989,Ähtäri,2011,"20,75","1,70","2,00"
4017,992,Äänekoski,2011,"20,50","1,55","1,95"
4018,020,Akaa,2010,"19,75","1,50","2,00"
4019,005,Alajärvi,2010,"20,50","1,75","2,00"
4020,009,Alavieska,2010,"21,00","1,80","2,00"
4021,010,Alavus,2010,"19,75","1,75","2,00"
4022,016,Asikkala,2010,"20,00","1,65","1,85"
4023,018,Askola,2010,"18,75","1,75","1,60"
4024,019,Aura,2010,"20,25","1,50","1,75"
4025,035,Brändö,2010,"17,00","2,00","1,75"
4026,043,Eckerö,2010,"18,25","2,00","1,75"
4027,046,Enonkoski,2010,"19,75","1,75","1,95"
4028,047,Enontekiö,2010,"20,50","1,65","1,90"
4029,049,Espoo,2010,"17,75","1,00","1,60"
4030,050,Eura,2010,"19,50","1,50","1,75"
4031,051,Eurajoki,2010,"18,00","1,60","1,75"
4032,052,Evijärvi,2010,"21,00","1,75","2,00"
4033,060,Finström,2010,"19,50","1,95","1,75"
4034,061,Forssa,2010,"19,50","1,40","1,75"
4035,062,Föglö,2010,"17,00","2,00","1,75"
4036,065,Geta,2010,"18,50","1,95","1,75"
4037,069,Haapajärvi,2010,"21,00","1,75","1,95"
4038,071,Haapavesi,2010,"20,75","1,80","1,95"
4039,072,Hailuoto,2010,"19,25","1,65","2,00"
4040,074,Halsua,2010,"20,50","1,90","2,00"
4041,075,Hamina,2010,"20,00","1,50","1,75"
4042,076,Hammarland,2010,"16,50","1,80","1,75"
4043,077,Hankasalmi,2010,"20,00","1,75","2,00"
4044,078,Hanko,2010,"20,75","1,45","1,60"
4045,079,Harjavalta,2010,"18,75","1,50","1,75"
4046,081,Hartola,2010,"20,50","1,75","2,00"
4047,082,Hattula,2010,"19,25","1,25","1,75"
4048,086,Hausjärvi,2010,"20,00","1,60","1,85"
4049,111,Heinola,2010,"21,00","1,50","1,85"
4050,090,Heinävesi,2010,"20,50","1,75","1,95"
4051,091,Helsinki,2010,"17,50","1,00","1,60"
4052,097,Hirvensalmi,2010,"19,50","1,75","2,00"
4053,098,Hollola,2010,"19,75","1,75","1,85"
4054,102,Huittinen,2010,"19,75","1,40","1,75"
4055,103,Humppila,2010,"20,25","1,60","1,75"
4056,105,Hyrynsalmi,2010,"20,25","1,75","1,50"
4057,106,Hyvinkää,2010,"19,25","1,15","1,85"
4058,108,Hämeenkyrö,2010,"20,00","1,50","2,00"
4059,109,Hämeenlinna,2010,"19,00","1,15","1,75"
4060,139,Ii,2010,"20,50","1,50","2,00"
4061,140,Iisalmi,2010,"19,50","1,40","1,95"
4062,142,Iitti,2010,"18,50","1,65","1,85"
4063,143,Ikaalinen,2010,"19,75","1,70","2,00"
4064,145,Ilmajoki,2010,"19,50","1,75","2,00"
4065,146,Ilomantsi,2010,"19,75","1,60","1,90"
4066,153,Imatra,2010,"19,50","1,50","1,85"
4067,148,Inari,2010,"19,00","1,65","1,90"
4068,149,Inkoo,2010,"20,75","1,50","1,60"
4069,151,Isojoki,2010,"20,50","1,75","2,00"
4070,152,Isokyrö,2010,"20,25","1,75","2,00"
4071,165,Janakkala,2010,"19,50","1,35","1,75"
4072,167,Joensuu,2010,"19,50","1,45","1,65"
4073,169,Jokioinen,2010,"20,50","1,50","1,75"
4074,170,Jomala,2010,"17,00","1,50","1,75"
4075,171,Joroinen,2010,"19,00","1,60","1,95"
4076,172,Joutsa,2010,"19,50","1,75","2,00"
4077,176,Juuka,2010,"19,25","1,50","1,85"
4078,177,Juupajoki,2010,"19,00","1,65","2,00"
4079,178,Juva,2010,"19,75","1,50","2,00"
4080,179,Jyväskylä,2010,"19,00","1,35","1,95"
4081,181,Jämijärvi,2010,"19,75","1,75","2,00"
4082,182,Jämsä,2010,"21,00","1,50","2,00"
4083,186,Järvenpää,2010,"19,00","1,25","1,60"
4084,202,Kaarina,2010,"18,50","1,00","1,75"
4085,204,Kaavi,2010,"20,00","1,70","2,00"
4086,205,Kajaani,2010,"20,00","1,50","1,50"
4087,208,Kalajoki,2010,"19,00","1,60","2,00"
4088,211,Kangasala,2010,"20,00","1,35","2,00"
4089,213,Kangasniemi,2010,"19,50","1,55","2,00"
4090,214,Kankaanpää,2010,"20,00","1,50","2,00"
4091,216,Kannonkoski,2010,"19,50","1,50","1,95"
4092,217,Kannus,2010,"19,50","1,55","2,00"
4093,218,Karijoki,2010,"20,00","2,00","2,00"
4094,224,Karkkila,2010,"20,25","1,35","1,60"
4095,226,Karstula,2010,"18,50","1,75","1,95"
4096,230,Karvia,2010,"19,00","1,75","2,00"
4097,231,Kaskinen,2010,"20,00","1,85","2,00"
4098,232,Kauhajoki,2010,"21,00","1,75","2,00"
4099,233,Kauhava,2010,"19,75","1,75","2,00"
4100,235,Kauniainen,2010,"16,50","1,00","1,60"
4101,236,Kaustinen,2010,"20,50","1,50","2,00"
4102,239,Keitele,2010,"18,50","1,75","2,00"
4103,240,Kemi,2010,"20,75","1,25","2,00"
4104,320,Kemijärvi,2010,"19,50","1,65","1,90"
4105,241,Keminmaa,2010,"20,75","1,25","2,00"
4106,322,Kemiönsaari,2010,"19,75","1,75","1,75"
4107,244,Kempele,2010,"19,50","1,45","2,00"
4108,245,Kerava,2010,"18,75","1,25","1,60"
4109,249,Keuruu,2010,"19,75","1,40","1,95"
4110,250,Kihniö,2010,"19,75","1,75","2,00"
4111,256,Kinnula,2010,"19,50","1,60","1,95"
4112,257,Kirkkonummi,2010,"19,00","1,25","1,60"
4113,260,Kitee,2010,"20,75","1,50","1,65"
4114,261,Kittilä,2010,"19,00","1,50","1,90"
4115,263,Kiuruvesi,2010,"19,75","1,50","1,95"
4116,265,Kivijärvi,2010,"19,50","1,50","1,95"
4117,271,Kokemäki,2010,"19,75","1,75","1,75"
4118,272,Kokkola,2010,"19,75","1,50","2,00"
4119,273,Kolari,2010,"20,00","1,50","1,90"
4120,275,Konnevesi,2010,"19,50","2,00","2,00"
4121,276,Kontiolahti,2010,"19,00","1,50","1,65"
4122,280,Korsnäs,2010,"19,75","1,85","2,00"
4123,284,Koski Tl,2010,"19,00","1,75","1,75"
4124,285,Kotka,2010,"19,50","1,50","1,75"
4125,286,Kouvola,2010,"19,00","1,50","1,75"
4126,287,Kristiinankaupunki,2010,"20,00","2,00","2,00"
4127,288,Kruunupyy,2010,"19,50","2,00","2,00"
4128,290,Kuhmo,2010,"20,25","1,50","1,50"
4129,291,Kuhmoinen,2010,"19,75","1,50","2,00"
4130,295,Kumlinge,2010,"18,50","2,00","1,75"
4131,297,Kuopio,2010,"19,50","1,40","2,00"
4132,300,Kuortane,2010,"19,50","1,75","2,00"
4133,301,Kurikka,2010,"18,00","1,75","2,00"
4134,304,Kustavi,2010,"19,25","1,85","1,75"
4135,305,Kuusamo,2010,"19,50","1,50","2,00"
4136,312,Kyyjärvi,2010,"19,00","1,75","1,95"
4137,316,Kärkölä,2010,"20,25","1,80","1,85"
4138,317,Kärsämäki,2010,"20,75","1,75","1,95"
4139,318,Kökar,2010,"18,50","2,00","1,75"
4140,398,Lahti,2010,"19,00","1,50","1,85"
4141,399,Laihia,2010,"19,50","1,50","2,00"
4142,400,Laitila,2010,"19,75","1,60","1,75"
4143,407,Lapinjärvi,2010,"19,00","1,85","1,75"
4144,402,Lapinlahti,2010,"18,50","1,50","1,95"
4145,403,Lappajärvi,2010,"20,00","1,75","2,00"
4146,405,Lappeenranta,2010,"19,50","1,35","1,85"
4147,408,Lapua,2010,"19,50","1,75","2,00"
4148,410,Laukaa,2010,"19,50","1,65","1,95"
4149,416,Lemi,2010,"19,50","1,75","1,85"
4150,417,Lemland,2010,"16,50","1,70","1,75"
4151,418,Lempäälä,2010,"20,00","1,45","2,00"
4152,420,Leppävirta,2010,"19,00","1,50","1,95"
4153,421,Lestijärvi,2010,"20,00","1,75","2,00"
4154,422,Lieksa,2010,"19,50","1,50","1,90"
4155,423,Lieto,2010,"18,50","1,20","1,75"
4156,425,Liminka,2010,"19,50","1,75","2,00"
4157,426,Liperi,2010,"20,00","1,60","1,75"
4158,444,Lohja,2010,"19,50","1,20","1,60"
4159,430,Loimaa,2010,"20,50","1,40","1,75"
4160,433,Loppi,2010,"20,00","1,55","1,75"
4161,434,Loviisa,2010,"19,50","1,60","1,75"
4162,435,Luhanka,2010,"19,00","1,75","2,00"
4163,436,Lumijoki,2010,"20,50","1,75","2,00"
4164,438,Lumparland,2010,"18,50","1,70","1,75"
4165,440,Luoto,2010,"18,50","1,90","2,00"
4166,441,Luumäki,2010,"18,00","1,50","1,75"
4167,475,Maalahti,2010,"19,75","1,90","2,00"
4168,478,Maarianhamina,2010,"16,50","1,45","1,75"
4169,480,Marttila,2010,"19,25","1,75","1,75"
4170,481,Masku,2010,"17,50","1,50","1,75"
4171,483,Merijärvi,2010,"20,00","1,75","2,00"
4172,484,Merikarvia,2010,"19,50","1,75","2,00"
4173,489,Miehikkälä,2010,"19,50","1,60","1,75"
4174,491,Mikkeli,2010,"19,50","1,40","2,00"
4175,494,Muhos,2010,"19,50","1,50","2,00"
4176,495,Multia,2010,"19,75","1,75","1,95"
4177,498,Muonio,2010,"20,50","1,65","1,90"
4178,499,Mustasaari,2010,"19,25","1,85","2,00"
4179,500,Muurame,2010,"19,50","1,50","1,95"
4180,503,Mynämäki,2010,"19,00","1,75","1,75"
4181,504,Myrskylä,2010,"20,00","1,70","1,75"
4182,505,Mäntsälä,2010,"19,75","1,25","1,85"
4183,508,Mänttä-Vilppula,2010,"20,50","1,50","2,00"
4184,507,Mäntyharju,2010,"19,00","1,50","2,00"
4185,529,Naantali,2010,"17,25","1,15","1,75"
4186,531,Nakkila,2010,"19,75","1,50","2,00"
4187,535,Nivala,2010,"20,50","1,75","1,95"
4188,536,Nokia,2010,"19,75","1,40","2,00"
4189,538,Nousiainen,2010,"19,50","1,55","1,75"
4190,541,Nurmes,2010,"19,50","1,65","1,85"
4191,543,Nurmijärvi,2010,"18,75","1,50","1,60"
4192,545,Närpiö,2010,"20,00","1,50","2,00"
4193,560,Orimattila,2010,"19,75","1,50","1,85"
4194,561,Oripää,2010,"19,00","1,75","1,75"
4195,562,Orivesi,2010,"20,00","1,65","2,00"
4196,563,Oulainen,2010,"21,00","1,70","2,00"
4197,564,Oulu,2010,"19,00","1,25","2,00"
4198,309,Outokumpu,2010,"20,50","1,50","1,75"
4199,576,Padasjoki,2010,"19,50","1,75","1,85"
4200,577,Paimio,2010,"19,50","1,30","1,75"
4201,578,Paltamo,2010,"20,50","1,75","1,50"
4202,580,Parikkala,2010,"18,50","1,75","1,85"
4203,581,Parkano,2010,"20,50","1,60","2,00"
4204,599,Pedersören kunta,2010,"19,50","1,80","2,00"
4205,583,Pelkosenniemi,2010,"20,75","1,60","1,90"
4206,854,Pello,2010,"20,25","1,60","1,90"
4207,584,Perho,2010,"19,50","1,75","2,00"
4208,588,Pertunmaa,2010,"20,00","1,75","2,00"
4209,592,Petäjävesi,2010,"20,00","1,90","1,95"
4210,593,Pieksämäki,2010,"19,75","1,50","2,00"
4211,595,Pielavesi,2010,"19,75","1,75","2,00"
4212,598,Pietarsaari,2010,"20,25","1,80","2,00"
4213,601,Pihtipudas,2010,"19,50","1,65","1,95"
4214,604,Pirkkala,2010,"19,00","1,40","2,00"
4215,607,Polvijärvi,2010,"19,00","1,65","1,75"
4216,608,Pomarkku,2010,"19,75","1,90","2,00"
4217,609,Pori,2010,"18,75","1,40","2,00"
4218,611,Pornainen,2010,"19,50","1,75","1,60"
4219,638,Porvoo,2010,"19,25","1,45","1,60"
4220,614,Posio,2010,"20,50","1,65","1,90"
4221,615,Pudasjärvi,2010,"20,00","1,50","2,00"
4222,616,Pukkila,2010,"19,50","1,70","1,60"
4223,619,Punkalaidun,2010,"19,50","1,50","1,75"
4224,620,Puolanka,2010,"20,25","1,65","1,50"
4225,623,Puumala,2010,"21,00","1,75","1,95"
4226,624,Pyhtää,2010,"19,75","1,60","1,75"
4227,625,Pyhäjoki,2010,"19,75","1,75","2,00"
4228,626,Pyhäjärvi,2010,"19,75","1,75","1,95"
4229,630,Pyhäntä,2010,"19,75","1,75","1,95"
4230,631,Pyhäranta,2010,"19,50","1,75","1,75"
4231,635,Pälkäne,2010,"19,50","1,70","2,00"
4232,636,Pöytyä,2010,"19,50","1,75","1,75"
4233,678,Raahe,2010,"20,00","1,50","2,00"
4234,710,Raasepori,2010,"21,00","1,45","1,60"
4235,680,Raisio,2010,"17,50","1,15","1,75"
4236,681,Rantasalmi,2010,"19,50","1,50","1,95"
4237,683,Ranua,2010,"19,25","1,50","1,90"
4238,684,Rauma,2010,"18,00","1,25","1,75"
4239,686,Rautalampi,2010,"20,50","1,75","2,00"
4240,687,Rautavaara,2010,"20,00","1,75","1,85"
4241,689,Rautjärvi,2010,"19,00","1,75","1,85"
4242,691,Reisjärvi,2010,"21,00","1,75","1,95"
4243,694,Riihimäki,2010,"19,75","1,15","1,85"
4244,697,Ristijärvi,2010,"19,50","2,00","1,50"
4245,698,Rovaniemi,2010,"20,00","1,25","1,90"
4246,700,Ruokolahti,2010,"18,50","1,50","1,85"
4247,702,Ruovesi,2010,"20,00","1,80","2,00"
4248,704,Rusko,2010,"18,25","1,45","1,75"
4249,707,Rääkkylä,2010,"21,00","1,75","1,65"
4250,729,Saarijärvi,2010,"19,75","1,50","1,95"
4251,732,Salla,2010,"19,50","1,50","1,90"
4252,734,Salo,2010,"18,00","1,20","1,75"
4253,736,Saltvik,2010,"16,25","1,75","1,75"
4254,790,Sastamala,2010,"20,00","1,65","2,00"
4255,738,Sauvo,2010,"19,50","1,70","1,75"
4256,739,Savitaipale,2010,"20,00","1,75","1,85"
4257,740,Savonlinna,2010,"20,50","1,50","1,95"
4258,742,Savukoski,2010,"20,25","1,60","1,90"
4259,743,Seinäjoki,2010,"19,25","1,65","2,00"
4260,746,Sievi,2010,"21,00","1,50","1,95"
4261,747,Siikainen,2010,"20,00","1,75","2,00"
4262,748,Siikajoki,2010,"20,00","1,85","2,00"
